job_id,subtime,start_time,finish_time,waiting_time
1116,284742,287614.0,287652.0,2872.0
1105,283435,287614.0,287660.0,4179.0
1104,283191,287614.0,287670.0,4423.0
1109,283721,287614.0,287841.0,3893.0
1135,287715,288141.0,288165.0,426.0
1121,285276,287976.0,288168.0,2700.0
1137,288399,288452.0,288497.0,53.0
1100,282758,283984.0,288638.0,1226.0
1134,287469,288638.0,289452.0,1169.0
1127,286695,289395.0,289675.0,2700.0
1133,287317,290017.0,290028.0,2700.0
1139,288479,291179.0,291209.0,2700.0
1136,288141,290841.0,291749.0,2700.0
1144,291911,291911.0,291924.0,0.0
1140,290368,293068.0,293072.0,2700.0
1141,290405,293105.0,293107.0,2700.0
1150,292914,295614.0,296064.0,2700.0
1159,294245,296064.0,296241.0,1819.0
1167,294976,296241.0,296441.0,1265.0
1169,295588,296441.0,296461.0,853.0
1176,296581,296581.0,296610.0,0.0
1177,296629,296629.0,297731.0,0.0
1179,297123,297731.0,298012.0,608.0
1181,297211,298012.0,298055.0,801.0
1183,297331,298055.0,298079.0,724.0
1156,293478,297832.0,298083.0,4354.0
1190,297588,298083.0,298107.0,495.0
1138,288452,289452.0,298118.0,1000.0
1191,297648,298107.0,298131.0,459.0
1193,297859,298118.0,298143.0,259.0
1185,297408,298079.0,298182.0,671.0
1202,299687,302387.0,302391.0,2700.0
1218,301324,302391.0,302397.0,1067.0
1223,301877,302397.0,302404.0,520.0
1201,299684,302387.0,302411.0,2703.0
1222,301838,302411.0,302435.0,573.0
1224,301989,302435.0,302459.0,446.0
1204,299753,302453.0,302464.0,2700.0
1216,301261,302464.0,302474.0,1203.0
1205,299780,302480.0,302494.0,2700.0
1217,301298,302494.0,302504.0,1196.0
1219,301384,302504.0,302515.0,1120.0
1221,301742,302515.0,302555.0,773.0
1206,299858,302558.0,302576.0,2700.0
1207,299958,302658.0,302663.0,2700.0
1208,300099,302843.0,302851.0,2744.0
1199,299481,305551.0,305730.0,6070.0
1210,300330,305730.0,305846.0,5400.0
1213,300919,305846.0,305956.0,4927.0
1215,301147,305956.0,306045.0,4809.0
1226,302244,306045.0,306258.0,3801.0
1227,302686,306258.0,307857.0,3572.0
1253,306807,307857.0,307860.0,1050.0
1260,307273,307857.0,307860.0,584.0
1255,306992,307857.0,307862.0,865.0
1257,307092,307857.0,307864.0,765.0
1261,307319,307857.0,307867.0,538.0
1245,306073,307857.0,307878.0,1784.0
1263,307372,307857.0,307878.0,485.0
1228,304107,307857.0,307879.0,3750.0
1229,304161,307879.0,308091.0,3718.0
1241,305375,308091.0,308115.0,2716.0
1266,307432,308091.0,308119.0,659.0
1235,305127,308091.0,308120.0,2964.0
1236,305146,308120.0,308347.0,2974.0
1280,308184,308347.0,308374.0,163.0
1262,307335,308347.0,308379.0,1012.0
1267,307474,308347.0,308384.0,873.0
1256,307072,308347.0,308405.0,1275.0
1254,306911,308347.0,308412.0,1436.0
1281,308229,308374.0,308414.0,145.0
1269,307572,308384.0,308448.0,812.0
1242,305416,308347.0,308457.0,2931.0
1258,307123,308347.0,308507.0,1224.0
1274,307963,308347.0,308528.0,384.0
1271,307662,308347.0,308530.0,685.0
1265,307406,308457.0,308535.0,1051.0
1264,307403,308347.0,308541.0,944.0
1275,307984,308405.0,308567.0,421.0
1277,308071,308405.0,308641.0,334.0
1284,308464,308507.0,308724.0,43.0
1286,308847,308847.0,309095.0,0.0
1203,299745,305730.0,310084.0,5985.0
1211,300458,305730.0,310194.0,5272.0
1268,307511,310194.0,310315.0,2683.0
1246,306123,310084.0,310425.0,3961.0
1273,307750,310425.0,310468.0,2675.0
1270,307579,310425.0,310598.0,2846.0
1243,305439,308347.0,310834.0,2908.0
1295,310903,310903.0,310931.0,0.0
1302,311601,314301.0,314480.0,2700.0
1303,311872,314572.0,314847.0,2700.0
1304,311908,314608.0,314890.0,2700.0
1306,312238,314938.0,315208.0,2700.0
1339,315069,315208.0,315250.0,139.0
1311,312494,315194.0,315413.0,2700.0
1309,312472,315193.0,315432.0,2721.0
1307,312326,315193.0,315540.0,2867.0
1334,314255,315540.0,315577.0,1285.0
1314,312619,315323.0,315776.0,2704.0
1336,314336,315776.0,315801.0,1440.0
1341,315206,315208.0,315825.0,2.0
1342,315227,315227.0,315825.0,0.0
1348,315975,315975.0,316192.0,0.0
1319,313844,316544.0,316575.0,2700.0
1321,313938,316638.0,316661.0,2700.0
1323,313950,316650.0,316693.0,2700.0
1324,313997,316697.0,316726.0,2700.0
1328,314079,316779.0,316801.0,2700.0
1320,313898,316598.0,316896.0,2700.0
1332,314161,316909.0,316917.0,2748.0
1333,314209,316909.0,316940.0,2700.0
1327,314072,316772.0,317478.0,2700.0
1329,314101,316801.0,317480.0,2700.0
1331,314152,317590.0,317618.0,3438.0
1338,314993,317693.0,317728.0,2700.0
1352,317827,317827.0,317856.0,0.0
1350,316474,321375.0,321612.0,4901.0
1351,316747,321612.0,321848.0,4865.0
1354,319254,321954.0,321963.0,2700.0
1353,318250,321848.0,322073.0,3598.0
1355,319284,321984.0,322091.0,2700.0
1362,322153,322153.0,322166.0,0.0
1363,322260,322260.0,322292.0,0.0
1364,322293,322293.0,322304.0,0.0
1365,322310,322310.0,322329.0,0.0
1366,322412,322412.0,322416.0,0.0
1367,322514,322514.0,322525.0,0.0
1369,322736,322745.0,322753.0,9.0
1358,320276,322976.0,323007.0,2700.0
1359,320363,323063.0,323081.0,2700.0
1356,319404,322104.0,323105.0,2700.0
1360,320420,323120.0,323132.0,2700.0
1361,320751,323451.0,323464.0,2700.0
1316,312858,315558.0,324563.0,2700.0
1357,319586,322073.0,324999.0,2487.0
1370,322745,325445.0,325475.0,2700.0
1371,322801,325612.0,325628.0,2811.0
1372,322912,325612.0,325650.0,2700.0
1373,323478,326210.0,326224.0,2732.0
1374,323510,326210.0,326230.0,2700.0
1368,322556,324999.0,326526.0,2443.0
1375,324063,326784.0,326789.0,2721.0
1376,324084,326784.0,326794.0,2700.0
1377,324147,326910.0,326926.0,2763.0
1379,324231,326931.0,326959.0,2700.0
1380,324302,327002.0,327019.0,2700.0
1381,324474,327174.0,327195.0,2700.0
1382,324516,327216.0,327242.0,2700.0
1378,324210,326526.0,331291.0,2316.0
1390,330729,331291.0,331337.0,562.0
1391,331055,331291.0,331513.0,236.0
1383,328978,331678.0,331689.0,2700.0
1384,330048,332748.0,332853.0,2700.0
1385,330287,332987.0,333010.0,2700.0
1386,330336,333036.0,333061.0,2700.0
1387,330393,333093.0,333183.0,2700.0
1398,333079,333209.0,333218.0,130.0
1388,330516,333216.0,333255.0,2700.0
1393,331334,332853.0,333291.0,1519.0
1400,333355,333355.0,333365.0,0.0
1389,330656,333356.0,333385.0,2700.0
1395,332618,335318.0,335326.0,2700.0
1402,333634,335326.0,335859.0,1692.0
1399,333209,335909.0,335917.0,2700.0
1396,332638,335338.0,335978.0,2700.0
1397,332660,335360.0,335980.0,2700.0
1394,332466,333291.0,336003.0,825.0
1401,333612,336489.0,337042.0,2877.0
1392,331206,331513.0,338053.0,307.0
1404,337397,340097.0,340106.0,2700.0
1403,334688,338110.0,340483.0,3422.0
1409,350272,352972.0,353018.0,2700.0
1411,350360,353060.0,353886.0,2700.0
1413,350381,353081.0,353889.0,2700.0
1408,350243,352943.0,363869.0,2700.0
1533,363269,365969.0,369691.0,2700.0
1589,369203,371903.0,371913.0,2700.0
1590,369323,372023.0,372296.0,2700.0
1593,369600,372296.0,372327.0,2696.0
1594,369610,372374.0,372389.0,2764.0
1595,369674,372374.0,372391.0,2700.0
1596,369729,372327.0,372604.0,2598.0
1603,370012,372604.0,372655.0,2592.0
1604,370014,372714.0,372726.0,2700.0
1605,370038,372738.0,372756.0,2700.0
1610,370220,372655.0,373472.0,2435.0
1643,373971,376671.0,376702.0,2700.0
1644,374014,376714.0,376761.0,2700.0
1648,374233,376933.0,376938.0,2700.0
1649,374303,377003.0,377007.0,2700.0
1614,371068,373472.0,377219.0,2404.0
1664,375967,378667.0,378678.0,2700.0
1656,375042,377219.0,379526.0,2177.0
1673,377294,379994.0,380004.0,2700.0
1661,375581,378667.0,380624.0,3086.0
1697,380353,380624.0,380630.0,271.0
1702,380903,380903.0,380917.0,0.0
1678,378299,380999.0,381011.0,2700.0
1704,381085,381085.0,381107.0,0.0
1675,377509,380999.0,381160.0,3490.0
1695,380143,381160.0,381367.0,1017.0
1709,381502,381502.0,381534.0,0.0
1674,377378,379526.0,381806.0,2148.0
1686,379490,382190.0,382230.0,2700.0
1688,379623,382323.0,382333.0,2700.0
1666,376287,379919.0,382343.0,3632.0
1706,381368,382343.0,382480.0,975.0
1716,382603,382603.0,382630.0,0.0
1690,379758,382843.0,382901.0,3085.0
1689,379689,381806.0,383016.0,2117.0
1700,380638,381160.0,383093.0,522.0
1721,382846,383093.0,383111.0,247.0
1698,380382,383016.0,383255.0,2634.0
1726,383401,383401.0,383417.0,0.0
1685,379294,382190.0,383439.0,2896.0
1714,382149,384849.0,384854.0,2700.0
1699,380564,383016.0,385024.0,2452.0
1720,382827,385024.0,385027.0,2197.0
1735,384783,385027.0,385066.0,244.0
1731,384584,385027.0,385111.0,443.0
1707,381472,383439.0,387039.0,1967.0
1737,385224,385224.0,387083.0,0.0
1718,382779,382779.0,387085.0,0.0
1740,385395,387039.0,387099.0,1644.0
1741,385413,387039.0,387103.0,1626.0
1744,385726,387103.0,387108.0,1377.0
1743,385567,387099.0,387169.0,1532.0
1719,382801,382901.0,387185.0,100.0
1747,385897,387169.0,387222.0,1272.0
1729,384425,387231.0,387245.0,2806.0
1745,385734,387108.0,387265.0,1374.0
1748,385953,387222.0,387314.0,1269.0
1730,384531,387284.0,387336.0,2753.0
1749,386046,387265.0,387350.0,1219.0
1756,386922,387314.0,387477.0,392.0
1703,380906,383255.0,387696.0,2349.0
1742,385553,387083.0,388615.0,1530.0
1758,388027,388615.0,388907.0,588.0
1762,388323,388907.0,389014.0,584.0
1767,388628,389014.0,389020.0,386.0
1773,388897,389014.0,389022.0,117.0
1763,388375,389014.0,389030.0,639.0
1772,388851,389014.0,389045.0,163.0
1764,388398,389014.0,389046.0,616.0
1766,388502,389014.0,389219.0,512.0
1776,389149,389149.0,389545.0,0.0
1782,389763,389763.0,389771.0,0.0
1738,385295,387995.0,389785.0,2700.0
1759,388069,390769.0,390786.0,2700.0
1760,388089,390789.0,391020.0,2700.0
1781,389371,392071.0,392075.0,2700.0
1803,391147,392075.0,392126.0,928.0
1809,392025,392126.0,392155.0,101.0
1770,388775,392075.0,392168.0,3300.0
1765,388440,391919.0,392185.0,3479.0
1774,389092,392168.0,392620.0,3076.0
1799,390734,391020.0,392681.0,286.0
1785,389844,392185.0,392682.0,2341.0
1806,391925,392682.0,392710.0,757.0
1807,391963,392710.0,392739.0,747.0
1771,388779,392545.0,392766.0,3766.0
1819,392755,392766.0,392794.0,11.0
1787,390074,392774.0,392805.0,2700.0
1788,390119,392819.0,392878.0,2700.0
1789,390150,392850.0,392879.0,2700.0
1791,390285,392985.0,393033.0,2700.0
1793,390307,393007.0,393033.0,2700.0
1786,389903,392603.0,393043.0,2700.0
1792,390304,393004.0,393056.0,2700.0
1794,390392,393092.0,393139.0,2700.0
1815,392403,392681.0,393326.0,278.0
1817,392425,392766.0,393390.0,341.0
1795,390413,393486.0,393512.0,3073.0
1818,392718,395418.0,395446.0,2700.0
1836,395474,395474.0,395507.0,0.0
1821,393065,393065.0,396023.0,0.0
1822,393095,393095.0,396023.0,0.0
1846,396021,396023.0,396044.0,2.0
1841,395724,396023.0,396047.0,299.0
1840,395650,396023.0,396052.0,373.0
1842,395725,396023.0,396060.0,298.0
1844,395809,396023.0,396068.0,214.0
